,phrase,label,sentiment,subjectivity,language,count
Knappes,Knappes,LOC,0.0,0.0,de,1
Brennholz,Brennholz,LOC,0.7,0.0,de-DE,1
Gaskrise: Temperatur,Gaskrise: Temperatur,LOC,0.0,0.0,de,1
Berliner Regierung,Berliner Regierung,LOC,0.0,0.0,de,1
Deutschlehrer-Info | DW | 21.07.2022.,Deutschlehrer-Info | DW | 21.07.2022.,LOC,0.0,0.0,de,1
Rhein,Rhein,LOC,0.0,1.0,de,1
Cherson +++,Cherson +++,LOC,-0.15000000000000002,0.0,de,1
Nord-Stream-Röhren,Nord-Stream-Röhren,LOC,0.0,0.0,de,1
Mehrfachraketenwerfer,Mehrfachraketenwerfer,LOC,0.0,0.0,de,1
Nord Stream-Pipelines,Nord Stream-Pipelines,LOC,0.0,0.0,de,1
Mecklenburg-Vorpommern: Erneut,Mecklenburg-Vorpommern: Erneut,LOC,0.7,0.0,de,1
Ukrainekrieges,Ukrainekrieges,LOC,0.7,0.0,de,1
Stromexport +++,Stromexport +++,LOC,0.0,0.0,de,1
Opec-Entscheid,Opec-Entscheid,LOC,0.0,0.0,de,1
US-Senator,US-Senator,LOC,0.0,0.0,de,1
Riad,Riad,LOC,0.0,0.0,de,1
Ukraines,Ukraines,LOC,-0.7,0.0,de,1
Energie-Exporten,Energie-Exporten,LOC,0.0,0.0,de,1
Ukrainekrieg: G7-Staaten,Ukrainekrieg: G7-Staaten,LOC,-0.7,0.0,de,1
G7-Gruppe,G7-Gruppe,LOC,0.7,0.0,de,1
Gas-Ziel,Gas-Ziel,LOC,0.0,0.0,de,1
Gasspeicher-Füllstand,Gasspeicher-Füllstand,LOC,0.0,0.0,de,1
weggefallener,weggefallener,LOC,0.0,0.0,de,1
PERN,PERN,LOC,0.0,0.0,de,1
Alaska-Seelachs,Alaska-Seelachs,LOC,-1.0,0.0,de,1
Energiepauschale,Energiepauschale,LOC,0.0,0.0,de,1
Chemie-Konzern,Chemie-Konzern,LOC,0.0,0.0,de,1
Ludwigshafen.,Ludwigshafen.,LOC,0.0,0.0,de,1
Nord Stream 2,Nord Stream 2,LOC,0.0,0.0,de,1
�RÃ¼ckblick,�RÃ¼ckblick,LOC,0.0,0.0,de,1
Rezessionssorgen,Rezessionssorgen,LOC,0.0,0.0,de,1
Bundesanwaltschaft.,Bundesanwaltschaft.,LOC,0.0,0.0,de,1
Russland +++,Russland +++,LOC,0.7,0.0,de,1
Schweden: Marinechefin,Schweden: Marinechefin,LOC,0.0,0.0,de,1
Atomkraftwerks Saporischschja,Atomkraftwerks Saporischschja,LOC,0.0,0.0,de,1
Dienstagabend.,Dienstagabend.,LOC,0.0,0.0,de,1
Energie-Entlastungen,Energie-Entlastungen,LOC,0.7,0.0,de,1
Warmes Haus,Warmes Haus,LOC,0.7,0.0,de,1
Blueeul,Blueeul,LOC,0.0,0.0,de,1
Pipeline-Explosion,Pipeline-Explosion,LOC,0.0,0.0,de,1
Nord-Stream-Zentrale.,Nord-Stream-Zentrale.,LOC,0.0,0.0,de,1
Ukraine-Krieg +++,Ukraine-Krieg +++,LOC,-1.0,0.0,de,1
Ukrainekrieg +++,Ukrainekrieg +++,LOC,-0.15000000000000002,0.0,de,1
Nord Stream: Schweden,Nord Stream: Schweden,LOC,0.0,0.0,de,1
Entlastungspaket,Entlastungspaket,LOC,0.0,0.0,de,1
Berlin: Russland-Flaggen,Berlin: Russland-Flaggen,LOC,0.0,0.0,de,1
Ukraine: Menschen,Ukraine: Menschen,LOC,0.0,0.0,de,1
Alla Varlamova,Alla Varlamova,LOC,0.0,0.0,de,1
Kertsch-Brücke,Kertsch-Brücke,LOC,0.0,0.0,de,1
"Deutschland"" +++","Deutschland"" +++",LOC,0.0,0.0,de,1
Schwarzmeer-Halbinsel Krim,Schwarzmeer-Halbinsel Krim,LOC,0.0,0.0,de,1
Chrupalla,Chrupalla,LOC,-0.35,0.5,de,1
Bundesanwaltschaft,Bundesanwaltschaft,LOC,0.0,0.0,de,1
Kernkraftwerk,Kernkraftwerk,LOC,0.0,0.0,de,1
Kirche: Frieren,Kirche: Frieren,LOC,-1.0,0.0,de,1
Notstromdiesel,Notstromdiesel,LOC,0.0,0.0,de,1
Russland-Krise: Audi-Chef,Russland-Krise: Audi-Chef,LOC,0.0,0.0,de,1
Temperatureinflüsse.,Temperatureinflüsse.,LOC,0.0,1.0,de,1
Hochfilzen?,Hochfilzen?,LOC,0.0,0.0,de,1
Berg.“,Berg.“,LOC,-0.7,0.0,de,1
Offshore-Windpark,Offshore-Windpark,LOC,0.0,0.0,de,1
Bundeswirtschaftsminister,Bundeswirtschaftsminister,LOC,0.0,0.0,de,1
Russland:,Russland:,LOC,0.0,0.0,de,1
Deutschlandweit,Deutschlandweit,LOC,0.0,0.0,de,1
DWD,DWD,LOC,0.0,0.0,de,1
Äthiopien:,Äthiopien:,LOC,0.0,0.0,de,1
Tigray,Tigray,LOC,0.0,0.0,de,1
Äthiopien,Äthiopien,LOC,0.7,0.0,de,1
Nürnberg:,Nürnberg:,LOC,0.0,0.0,de,1
Nürnberger,Nürnberger,LOC,0.0,0.0,de,1
Fieser Kälteeinbruch: Kommt,Fieser Kälteeinbruch: Kommt,LOC,-1.0,0.0,de,1
Erdgasdebatte,Erdgasdebatte,LOC,0.0,0.0,de,1
Tech-Unternehmer,Tech-Unternehmer,LOC,0.0,0.0,de,1
Technik-Angeboten,Technik-Angeboten,LOC,0.0,0.0,de,1
Münster:,Münster:,LOC,0.0,0.0,de,1
Münster.,Münster.,LOC,0.0,0.0,de,1
Münst…,Münst…,LOC,0.0,0.0,de,1
Kaufbeuren: Explosion in Industriebetrieb,Kaufbeuren: Explosion in Industriebetrieb,LOC,0.0,0.0,de,1
Landschaftsbilder,Landschaftsbilder,LOC,0.0,0.0,de,1
Chisi…,Chisi…,LOC,0.0,0.0,de,1
Brüssel.,Brüssel.,LOC,0.0,0.0,de,1
Ampel-Fraktionen,Ampel-Fraktionen,LOC,0.0,0.0,de,1
Pluto,Pluto,LOC,0.9,0.0,de,1
Infraroteleskope,Infraroteleskope,LOC,0.0,0.0,de,1
Südpol.,Südpol.,LOC,0.7,0.0,de,1
Südpol,Südpol,LOC,0.7,0.0,de,1
Straße gegan…,Straße gegan…,LOC,0.0,0.0,de,1
Abu Dhabi,Abu Dhabi,LOC,-0.7,0.0,de,1
Billionenhöhe,Billionenhöhe,LOC,-0.7,0.0,de,1
Bund-Länder-Treffen,Bund-Länder-Treffen,LOC,0.0,1.0,de,1
Usbekistan:,Usbekistan:,LOC,0.0,0.0,de,1
Samarkand.,Samarkand.,LOC,0.0,0.0,de,1
Parks,Parks,LOC,0.0,0.0,de,1
Republik Moldau: Überleben,Republik Moldau: Überleben,LOC,0.0,0.0,de,1
Chiinu,Chiinu,LOC,0.0,0.0,de,1
russische Regierung,russische Regierung,LOC,0.0,0.0,de,1
"Baerbock erleichtert
","Baerbock erleichtert
",LOC,0.7,0.0,de,1
Riesenreich,Riesenreich,LOC,0.0,0.0,de,1
Norwegen +++,Norwegen +++,LOC,0.0,0.0,de,1
norwegischen Küste,norwegischen Küste,LOC,0.0,0.0,de,1
Bund-Länder-Runde: Inflation und Energiekrise,Bund-Länder-Runde: Inflation und Energiekrise,LOC,0.0,0.0,de,1
Ukrainische Waffen,Ukrainische Waffen,LOC,0.0,0.0,de,1
Bosporus,Bosporus,LOC,0.0,0.0,de,1
Magische Unterkunft,Magische Unterkunft,LOC,0.7,0.0,de,1
Hotel ✔️ Spa & Schnee,Hotel ✔️ Spa & Schnee,LOC,0.0,0.0,de,1
✔️ Panorama-Außenpool ✔️ JETZT,✔️ Panorama-Außenpool ✔️ JETZT,LOC,0.0,0.0,de,1
Schweizer Jungfrau Region,Schweizer Jungfrau Region,LOC,1.0,0.0,de,1
Dachau.,Dachau.,LOC,0.0,0.0,de,1
Gaspreisbremse:,Gaspreisbremse:,LOC,0.0,0.0,de,1
Georgien,Georgien,LOC,0.0,0.0,de,1
Kopalino,Kopalino,LOC,0.0,0.0,de,1
Wetter: Erneut Schnee,Wetter: Erneut Schnee,LOC,0.0,0.0,de,1
Wetter: Brocken,Wetter: Brocken,LOC,-0.7,0.0,de,1
Coburg,Coburg,LOC,-1.0,0.0,de,1
Gastronom,Gastronom,LOC,-1.0,0.0,de,1
Grüntal,Grüntal,LOC,1.0,0.0,de,1
d…,d…,LOC,0.0,0.0,de,1
Kachowka-Staudamms,Kachowka-Staudamms,LOC,0.0,0.0,de,1
"Cherson  WEB.DE News
</li><li>","Cherson  WEB.DE News
</li><li>",LOC,0.0,0.0,de,1
Poinger Schul…,Poinger Schul…,LOC,0.0,0.0,de,1
Ukraine-Überblick: Scholz,Ukraine-Überblick: Scholz,LOC,0.7,0.0,de,1
Saporischja,Saporischja,LOC,0.0,0.0,de,1
Asowsche Meer,Asowsche Meer,LOC,0.0,0.0,de,1
Pelletspreisen,Pelletspreisen,LOC,0.0,0.0,de,1
Tonnenpreis,Tonnenpreis,LOC,0.0,0.0,de,1
Energiespargründen,Energiespargründen,LOC,0.0,0.0,de,1
Temperaturklassen,Temperaturklassen,LOC,0.0,0.0,de,1
Hause,Hause,LOC,0.0,0.0,de,1
Ukrainische Regierung,Ukrainische Regierung,LOC,0.0,0.0,de,1
Live-Ticker.,Live-Ticker.,LOC,0.0,0.0,de,1
ul><li>17:56,ul><li>17:56,LOC,0.7,0.0,de,1
Freude,Freude,LOC,0.0,1.0,de,1
Scharm el Scheich,Scharm el Scheich,LOC,0.0,0.0,de,1
Lubiatowo,Lubiatowo,LOC,0.0,0.0,de,1
Tbilissi,Tbilissi,LOC,0.7,0.0,de,1
milder,milder,LOC,0.0,0.0,de,1
US-Außenminister,US-Außenminister,LOC,0.0,0.0,de,1
Palettenmarkt,Palettenmarkt,LOC,0.0,0.0,de,1
Rillennägel,Rillennägel,LOC,0.0,0.0,de,1
Industrie-Russ,Industrie-Russ,LOC,0.0,0.0,de,1
Mützenich,Mützenich,LOC,0.0,0.0,de,1
Iange,Iange,LOC,-0.5,0.5,de,1
Nordamerika,Nordamerika,LOC,0.7,0.0,de,1
Grevenbroich,Grevenbroich,LOC,-1.0,0.0,de,1
Jüchen,Jüchen,LOC,-1.0,0.0,de,1
leerstehendem,leerstehendem,LOC,0.0,0.0,de,1
Slowjansk,Slowjansk,LOC,0.0,0.0,de,1
Ukraine-Krieg: Iran,Ukraine-Krieg: Iran,LOC,0.0,0.0,de,1
Gaskondensat: Deutscher Gaskonzern: Wintershall,Gaskondensat: Deutscher Gaskonzern: Wintershall,LOC,0.0,0.0,de,1
Wetter:,Wetter:,LOC,0.0,0.0,de,1
Winter-Vorboten,Winter-Vorboten,LOC,0.0,0.0,de,1
Schnee,Schnee,LOC,0.0,0.0,de,1
Süddeutschland.,Süddeutschland.,LOC,0.0,0.0,de,1
Berlin-Kreuzberg,Berlin-Kreuzberg,LOC,0.7,0.0,de,1
Wisła,Wisła,LOC,0.0,0.0,de,1
Adam-Malysz-Schanze,Adam-Malysz-Schanze,LOC,0.0,0.0,de,1
Ukraine-Krieg: Schmaler,Ukraine-Krieg: Schmaler,LOC,0.0,0.0,de,1
Brandenburg.,Brandenburg.,LOC,0.0,0.0,de,1
Ukraine: „Man,Ukraine: „Man,LOC,0.0,0.0,de,1
"Germany
","Germany
",LOC,0.0,0.0,de,1
Berlin/Oberpframmern.,Berlin/Oberpframmern.,LOC,0.0,0.0,de,1
Konsumklimas.,Konsumklimas.,LOC,0.0,0.0,de,1
Dom,Dom,LOC,0.0,0.0,de,1
Atomdrohungen,Atomdrohungen,LOC,0.0,0.0,de,1
Landkreis Würzburg: Mehrere Kilo Drogen und Waffen,Landkreis Würzburg: Mehrere Kilo Drogen und Waffen,LOC,0.0,0.0,de,1
A3,A3,LOC,0.0,0.0,de,1
Ölkonzernen,Ölkonzernen,LOC,0.0,0.0,de,1
Frierende,Frierende,LOC,0.0,0.0,de,1
Senatskanzlei,Senatskanzlei,LOC,0.0,0.0,de,1
Bundespräsidialamt,Bundespräsidialamt,LOC,0.0,0.0,de,1
Zulassungszertifikat,Zulassungszertifikat,LOC,0.0,0.0,de,1
Milorad,Milorad,LOC,0.0,0.0,de,1
Finnland,Finnland,LOC,-1.0,0.0,de,1
serbischen Landesteil,serbischen Landesteil,LOC,0.0,0.0,de,1
Bauort,Bauort,LOC,0.0,0.0,de,1
Krummnußbaum,Krummnußbaum,LOC,0.0,0.0,de,1
Bezirk Melk,Bezirk Melk,LOC,0.0,0.0,de,1
Mehrparteienhaus,Mehrparteienhaus,LOC,0.0,0.0,de,1
Krumnußbaum,Krumnußbaum,LOC,0.0,0.0,de,1
deutsche Staat,deutsche Staat,LOC,-1.0,0.0,de,1
Baku,Baku,LOC,0.0,0.0,de,1
DW-Gespräch.,DW-Gespräch.,LOC,0.0,0.0,de,1
Illner,Illner,LOC,0.0,0.0,de,1
Unfällen,Unfällen,LOC,-1.0,0.0,de,1
Kriegskoordinator,Kriegskoordinator,LOC,0.0,0.0,de,1
Leitszinses,Leitszinses,LOC,0.0,0.0,de,1
Bellk,Bellk,LOC,0.0,0.0,de,1
Ludwigshafen,Ludwigshafen,LOC,0.0,0.0,de,1
Auto-Show IAA Mobility,Auto-Show IAA Mobility,LOC,0.0,0.0,de,1
baltischen Staaten,baltischen Staaten,LOC,0.0,0.0,de,1
Vilnius.,Vilnius.,LOC,0.0,0.0,de,1
Wien/Frank…,Wien/Frank…,LOC,0.0,0.0,de,1
Boeing-Chef,Boeing-Chef,LOC,0.0,0.0,de,1
Cosco,Cosco,LOC,0.0,0.0,de,1
AKW Saporischschja.<em>,AKW Saporischschja.<em>,LOC,-0.7,0.0,de,1
Ukraine-Krieg: Wie,Ukraine-Krieg: Wie,LOC,0.0,0.0,de,1
Stoltenberg: Nato,Stoltenberg: Nato,LOC,-0.09999999999999998,0.0,de,1
Föderationsrats,Föderationsrats,LOC,0.0,0.0,de,1
Estlands,Estlands,LOC,0.0,0.0,de,1
Region Charkiw,Region Charkiw,LOC,0.0,0.0,de,1
Landkreis Kusel,Landkreis Kusel,LOC,0.0,0.0,de,1
Oblast Donezk,Oblast Donezk,LOC,0.0,0.0,de,1
Ostsee-Insel,Ostsee-Insel,LOC,0.0,1.0,de,1
Pipeline Nord Stream 2,Pipeline Nord Stream 2,LOC,0.0,1.0,de,1
Transport-Verlauf,Transport-Verlauf,LOC,0.0,1.0,de,1
Finanzminister,Finanzminister,LOC,1.0,0.0,de,1
Kiew/Moskau/New York,Kiew/Moskau/New York,LOC,0.0,0.0,de,1
Brennelementefabrik,Brennelementefabrik,LOC,0.0,0.0,de,1
Freitagmorgen.,Freitagmorgen.,LOC,0.0,0.0,de,1
di…,di…,LOC,0.0,0.0,de,1
Bundesebene,Bundesebene,LOC,0.0,0.0,de,1
Seoul.,Seoul.,LOC,0.25,0.25,de,1
Rekordwärme,Rekordwärme,LOC,0.0,0.0,de,1
Brasiliens,Brasiliens,LOC,0.0,0.0,de,1
Lula,Lula,LOC,0.0,0.0,de,1
Kindertagesstätte:,Kindertagesstätte:,LOC,1.0,0.0,de,1
Holz.,Holz.,LOC,1.0,0.0,de,1
China: Mehr,China: Mehr,LOC,0.0,1.0,de,1
Luftalarm in der,Luftalarm in der,LOC,0.0,0.0,de,1
Schleswig-Holsteins Küste,Schleswig-Holsteins Küste,LOC,0.0,0.0,de,1
London: Russland,London: Russland,LOC,0.0,0.0,de,1
Saporischschja +++ Getreidefrachter,Saporischschja +++ Getreidefrachter,LOC,0.0,0.0,de,1
Schwarzes Meer,Schwarzes Meer,LOC,0.0,0.0,de,1
Bosporus.,Bosporus.,LOC,0.0,0.0,de,1
Weltcup-Winter,Weltcup-Winter,LOC,0.0,0.0,de,1
Kasachstan.,Kasachstan.,LOC,0.7,0.0,de,1
Kältehilfe-Saison,Kältehilfe-Saison,LOC,0.7,0.0,de,1
Land Berlin,Land Berlin,LOC,0.7,0.0,de,1
Sotschi.,Sotschi.,LOC,0.0,1.0,de,1
Armenien,Armenien,LOC,0.0,0.0,de,1
Aserbaidschan,Aserbaidschan,LOC,0.0,0.0,de,1
Dreiergipfel,Dreiergipfel,LOC,0.0,0.0,de,1
Russen-Angriffen,Russen-Angriffen,LOC,1.0,0.0,de,1
Odessa,Odessa,LOC,0.0,0.0,de,1
Halloween-Feiern,Halloween-Feiern,LOC,0.25,0.25,de,1
Olching: Autofahrer,Olching: Autofahrer,LOC,0.0,0.0,de,1
Ravenna,Ravenna,LOC,0.0,0.0,de,1
Olching,Olching,LOC,0.0,0.0,de,1
Statistische Bundesamt am Freitag,Statistische Bundesamt am Freitag,LOC,0.0,0.0,de,1
Bitburger-Braugruppe,Bitburger-Braugruppe,LOC,0.7,0.0,de,1
Veltins,Veltins,LOC,0.7,0.0,de,1
Erde,Erde,LOC,0.0,0.0,de,1
Ungarns,Ungarns,LOC,0.0,1.0,de,1
Prager,Prager,LOC,0.0,0.0,de,1
Samstagmorgen.,Samstagmorgen.,LOC,0.0,0.0,de,1
Ukraine-News: Iran,Ukraine-News: Iran,LOC,0.0,0.0,de,1
Drohnen-Vorwürfe,Drohnen-Vorwürfe,LOC,0.0,0.0,de,1
Augsburg,Augsburg,LOC,0.0,0.0,de,1
Bregenz,Bregenz,LOC,0.0,1.0,de,1
Kunsthaus Bregenz,Kunsthaus Bregenz,LOC,0.0,0.0,de,1
Landestheater,Landestheater,LOC,0.0,0.0,de,1
Vorarlberg Museum,Vorarlberg Museum,LOC,0.0,0.0,de,1
Oleksij,Oleksij,LOC,0.0,1.0,de,1
Getreideexporte-Stop,Getreideexporte-Stop,LOC,0.0,0.0,de,1
Schwarzen Meer,Schwarzen Meer,LOC,0.0,0.0,de,1
Nahrungsmitteln,Nahrungsmitteln,LOC,0.0,0.0,de,1
Ostsee: Russland,Ostsee: Russland,LOC,-1.0,0.0,de,1
Getreide-Deal,Getreide-Deal,LOC,0.0,0.0,de,1
Meloni: Italien,Meloni: Italien,LOC,0.0,0.0,de,1
